step,projection
0,9.549324035644531
1,6.6219282150268555
2,13.585190773010254
3,11.12497329711914
4,9.400725364685059
5,7.224460124969482
6,19.867507934570312
7,7.650721073150635
8,12.628116607666016
9,15.505119323730469
10,6.008574962615967
11,12.361987113952637
12,9.427151679992676
13,15.374671936035156
14,16.20315170288086
